County code,Tract,State code,Place code,State abbreviation,County name,Place name,Total housing units (2010),tract to placefp allocation factor
6075,614,6,67000,CA,San Francisco CA,"San Francisco city, CA",2552,1
6075,615,6,67000,CA,San Francisco CA,"San Francisco city, CA",8255,1
6075,9802,6,67000,CA,San Francisco CA,"San Francisco city, CA",68,1
6075,9803,6,67000,CA,San Francisco CA,"San Francisco city, CA",37,1
6075,9804.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",1,1
6075,9805.01,6,67000,CA,San Francisco CA,"San Francisco city, CA",229,1
6075,9806,6,67000,CA,San Francisco CA,"San Francisco city, CA",163,1
6075,9809,6,67000,CA,San Francisco CA,"San Francisco city, CA",160,1
6075,9901,6,67000,CA,San Francisco CA,"San Francisco city, CA",0, 
6041,1130,6,67070,CA,Marin CA,"San Geronimo CDP, CA",208,0.118
6085,5001,6,68000,CA,Santa Clara CA,"San Jose city, CA",2198,1
6085,5002,6,68000,CA,Santa Clara CA,"San Jose city, CA",2134,1
6085,5003,6,68000,CA,Santa Clara CA,"San Jose city, CA",1313,1
6085,5004,6,68000,CA,Santa Clara CA,"San Jose city, CA",1010,1
6085,5005,6,68000,CA,Santa Clara CA,"San Jose city, CA",2062,0.992
6085,5006,6,68000,CA,Santa Clara CA,"San Jose city, CA",2226,1
6085,5008,6,68000,CA,Santa Clara CA,"San Jose city, CA",1881,1
6085,5009.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2226,1
6085,5009.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",679,1
6085,5010,6,68000,CA,Santa Clara CA,"San Jose city, CA",2190,1
6085,5011.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1824,1
6085,5011.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1401,1
6085,5012,6,68000,CA,Santa Clara CA,"San Jose city, CA",1438,1
6085,5013,6,68000,CA,Santa Clara CA,"San Jose city, CA",1427,1
6085,5014.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1019,1
6085,5014.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",879,1
6085,5015.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1180,1
6085,5015.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1123,1
6085,5016,6,68000,CA,Santa Clara CA,"San Jose city, CA",2649,1
6085,5017,6,68000,CA,Santa Clara CA,"San Jose city, CA",1302,1
6085,5018,6,68000,CA,Santa Clara CA,"San Jose city, CA",1771,1
6085,5019,6,68000,CA,Santa Clara CA,"San Jose city, CA",2374,1
6085,5020.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",376,0.18
6085,5020.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1403,0.849
6085,5021.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1420,0.714
6085,5021.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",2704,1
6085,5022.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2832,1
6085,5022.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1461,1
6085,5023.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1389,1
6085,5023.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1303,1
6085,5024,6,68000,CA,Santa Clara CA,"San Jose city, CA",2921,1
6085,5025,6,68000,CA,Santa Clara CA,"San Jose city, CA",2525,1
6085,5026.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1097,0.871
6085,5026.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",31,0.029
6085,5026.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",344,0.147
6085,5027.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1556,0.77
6085,5027.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1792,0.55
6085,5028,6,68000,CA,Santa Clara CA,"San Jose city, CA",648,0.459
6085,5029.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2286,1
6085,5029.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",2716,1
6085,5029.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",1962,1
6085,5029.06,6,68000,CA,Santa Clara CA,"San Jose city, CA",1655,1
6085,5029.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",1339,1
6085,5029.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",2413,1
6085,5029.09,6,68000,CA,Santa Clara CA,"San Jose city, CA",2054,1
6085,5029.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",1506,1
6085,5030.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1635,1
6085,5030.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1318,1
6085,5030.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",1798,1
6085,5031.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",771,1
6085,5031.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",2844,1
6085,5031.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",1104,1
6085,5031.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",1096,1
6085,5031.12,6,68000,CA,Santa Clara CA,"San Jose city, CA",1520,1
6085,5031.13,6,68000,CA,Santa Clara CA,"San Jose city, CA",1337,1
6085,5031.15,6,68000,CA,Santa Clara CA,"San Jose city, CA",2564,0.988
6085,5031.16,6,68000,CA,Santa Clara CA,"San Jose city, CA",2222,1
6085,5031.17,6,68000,CA,Santa Clara CA,"San Jose city, CA",736,1
6085,5031.18,6,68000,CA,Santa Clara CA,"San Jose city, CA",1673,1
6085,5031.21,6,68000,CA,Santa Clara CA,"San Jose city, CA",1544,1
6085,5031.22,6,68000,CA,Santa Clara CA,"San Jose city, CA",1191,1
6085,5031.23,6,68000,CA,Santa Clara CA,"San Jose city, CA",1666,1
6085,5032.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",2202,1
6085,5032.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",1022,1
6085,5032.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",869,1
6085,5032.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",955,0.998
6085,5032.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",1125,1
6085,5032.12,6,68000,CA,Santa Clara CA,"San Jose city, CA",950,1
6085,5032.13,6,68000,CA,Santa Clara CA,"San Jose city, CA",1233,1
6085,5032.14,6,68000,CA,Santa Clara CA,"San Jose city, CA",2120,0.996
6085,5032.17,6,68000,CA,Santa Clara CA,"San Jose city, CA",1059,1
6085,5032.18,6,68000,CA,Santa Clara CA,"San Jose city, CA",1137,1
6085,5033.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",1822,1
6085,5033.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",1449,1
6085,5033.06,6,68000,CA,Santa Clara CA,"San Jose city, CA",890,1
6085,5033.12,6,68000,CA,Santa Clara CA,"San Jose city, CA",758,0.706
6085,5033.13,6,68000,CA,Santa Clara CA,"San Jose city, CA",1279,1
6085,5033.15,6,68000,CA,Santa Clara CA,"San Jose city, CA",1983,1
6085,5033.21,6,68000,CA,Santa Clara CA,"San Jose city, CA",1088,1
6085,5033.22,6,68000,CA,Santa Clara CA,"San Jose city, CA",1015,0.993
6085,5033.23,6,68000,CA,Santa Clara CA,"San Jose city, CA",1196,1
6085,5033.24,6,68000,CA,Santa Clara CA,"San Jose city, CA",897,1
6085,5033.25,6,68000,CA,Santa Clara CA,"San Jose city, CA",1143,1
6085,5033.26,6,68000,CA,Santa Clara CA,"San Jose city, CA",1697,0.975
6085,5033.27,6,68000,CA,Santa Clara CA,"San Jose city, CA",1430,0.986
6085,5033.29,6,68000,CA,Santa Clara CA,"San Jose city, CA",972,1
6085,5033.3,6,68000,CA,Santa Clara CA,"San Jose city, CA",2051,0.98
6085,5033.31,6,68000,CA,Santa Clara CA,"San Jose city, CA",1416,1
6085,5033.32,6,68000,CA,Santa Clara CA,"San Jose city, CA",2469,0.961
6085,5033.33,6,68000,CA,Santa Clara CA,"San Jose city, CA",1296,1
6085,5033.34,6,68000,CA,Santa Clara CA,"San Jose city, CA",2616,0.998
6085,5033.36,6,68000,CA,Santa Clara CA,"San Jose city, CA",867,1
6085,5033.37,6,68000,CA,Santa Clara CA,"San Jose city, CA",948,1
6085,5034.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",946,1
6085,5034.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1184,1
6085,5035.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",1197,1
6085,5035.06,6,68000,CA,Santa Clara CA,"San Jose city, CA",1259,1
6085,5035.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",380,1
6085,5035.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",1268,1
6085,5035.09,6,68000,CA,Santa Clara CA,"San Jose city, CA",872,1
6085,5035.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",1340,1
6085,5035.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",831,1
6085,5036.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",891,1
6085,5036.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1285,1
6085,5037.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",899,1
6085,5037.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",1404,1
6085,5037.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",735,1
6085,5037.09,6,68000,CA,Santa Clara CA,"San Jose city, CA",1403,1
6085,5037.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",959,1
6085,5037.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",1006,1
6085,5037.12,6,68000,CA,Santa Clara CA,"San Jose city, CA",1357,1
6085,5037.13,6,68000,CA,Santa Clara CA,"San Jose city, CA",1122,1
6085,5038.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1505,0.656
6085,5038.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",1365,1
6085,5038.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",1454,0.906
6085,5039.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",515,0.346
6085,5039.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",587,0.638
6085,5040.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",858,0.567
6085,5040.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1367,1
6085,5041.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",121,0.117
6085,5041.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",514,0.383
6085,5042.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",290,0.17
6085,5042.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",780,0.507
6085,5043.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",1754,1
6085,5043.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",1399,0.933
6085,5043.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",2355,1
6085,5043.14,6,68000,CA,Santa Clara CA,"San Jose city, CA",1309,1
6085,5043.15,6,68000,CA,Santa Clara CA,"San Jose city, CA",1966,1
6085,5043.16,6,68000,CA,Santa Clara CA,"San Jose city, CA",1401,1
6085,5043.17,6,68000,CA,Santa Clara CA,"San Jose city, CA",1222,1
6085,5043.18,6,68000,CA,Santa Clara CA,"San Jose city, CA",1662,1
6085,5043.19,6,68000,CA,Santa Clara CA,"San Jose city, CA",2017,1
6085,5043.2,6,68000,CA,Santa Clara CA,"San Jose city, CA",844,1
6085,5043.21,6,68000,CA,Santa Clara CA,"San Jose city, CA",1552,1
6085,5043.22,6,68000,CA,Santa Clara CA,"San Jose city, CA",2116,1
6085,5043.23,6,68000,CA,Santa Clara CA,"San Jose city, CA",1835,1
6085,5044.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",1221,1
6085,5044.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",1535,1
6085,5044.17,6,68000,CA,Santa Clara CA,"San Jose city, CA",24,0.207
6085,5045.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",0,0
6085,5046.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",619,0.972
6085,5050.06,6,68000,CA,Santa Clara CA,"San Jose city, CA",1989,0.991
6085,5050.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",0,0
6085,5050.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",2771,1
6085,5050.09,6,68000,CA,Santa Clara CA,"San Jose city, CA",2403,1
6085,5051,6,68000,CA,Santa Clara CA,"San Jose city, CA",1481,1
6085,5052.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",867,0.566
6085,5057,6,68000,CA,Santa Clara CA,"San Jose city, CA",14,0.006
6085,5058,6,68000,CA,Santa Clara CA,"San Jose city, CA",1595,0.999
6085,5059,6,68000,CA,Santa Clara CA,"San Jose city, CA",167,0.052
6085,5062.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",2637,1
6085,5062.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",2532,1
6085,5062.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",2169,1
6085,5063.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2428,1
6085,5063.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",2559,1
6085,5063.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",2160,1
6085,5063.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",2591,1
6085,5064.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2162,1
6085,5064.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1706,0.732
6085,5065.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2427,0.935
6085,5066.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",1497,0.846
6085,5066.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",1076,0.757
6085,5066.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",2227,0.842
6085,5066.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",1188,0.753
6085,5066.06,6,68000,CA,Santa Clara CA,"San Jose city, CA",384,0.225
6085,5067.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",264,0.191
6085,5068.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",1802,0.926
6085,5068.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",2466,1
6085,5068.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",543,0.396
6085,5069,6,68000,CA,Santa Clara CA,"San Jose city, CA",805,0.294
6085,5070.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",0,0
6085,5074.02,6,68000,CA,Santa Clara CA,"San Jose city, CA",4,0.003
6085,5078.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",66,0.063
6085,5078.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",13,0.007
6085,5079.03,6,68000,CA,Santa Clara CA,"San Jose city, CA",1634,1
6085,5079.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",1031,0.925
6085,5079.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",2211,1
6085,5079.06,6,68000,CA,Santa Clara CA,"San Jose city, CA",1449,1
6085,5080.04,6,68000,CA,Santa Clara CA,"San Jose city, CA",742,0.341
6085,5119.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",1103,1
6085,5119.07,6,68000,CA,Santa Clara CA,"San Jose city, CA",1343,1
6085,5119.09,6,68000,CA,Santa Clara CA,"San Jose city, CA",2505,0.947
6085,5119.1,6,68000,CA,Santa Clara CA,"San Jose city, CA",1058,1
6085,5119.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",1297,0.696
6085,5119.12,6,68000,CA,Santa Clara CA,"San Jose city, CA",1729,0.993
6085,5119.13,6,68000,CA,Santa Clara CA,"San Jose city, CA",1443,1
6085,5119.14,6,68000,CA,Santa Clara CA,"San Jose city, CA",1982,1
6085,5119.15,6,68000,CA,Santa Clara CA,"San Jose city, CA",1271,1
6085,5119.16,6,68000,CA,Santa Clara CA,"San Jose city, CA",1682,1
6085,5120.01,6,68000,CA,Santa Clara CA,"San Jose city, CA",2010,0.994
6085,5120.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",2187,1
6085,5120.17,6,68000,CA,Santa Clara CA,"San Jose city, CA",2166,1
6085,5120.19,6,68000,CA,Santa Clara CA,"San Jose city, CA",1552,1
6085,5120.2,6,68000,CA,Santa Clara CA,"San Jose city, CA",2646,1
6085,5120.21,6,68000,CA,Santa Clara CA,"San Jose city, CA",2031,1
6085,5120.22,6,68000,CA,Santa Clara CA,"San Jose city, CA",1810,1
6085,5120.23,6,68000,CA,Santa Clara CA,"San Jose city, CA",1968,1
6085,5120.24,6,68000,CA,Santa Clara CA,"San Jose city, CA",1710,1
6085,5120.25,6,68000,CA,Santa Clara CA,"San Jose city, CA",1080,1
6085,5120.26,6,68000,CA,Santa Clara CA,"San Jose city, CA",1349,0.999
6085,5120.27,6,68000,CA,Santa Clara CA,"San Jose city, CA",1622,1
6085,5120.29,6,68000,CA,Santa Clara CA,"San Jose city, CA",2301,1
6085,5120.3,6,68000,CA,Santa Clara CA,"San Jose city, CA",980,1
6085,5120.31,6,68000,CA,Santa Clara CA,"San Jose city, CA",1395,1
6085,5120.32,6,68000,CA,Santa Clara CA,"San Jose city, CA",1029,0.992
6085,5120.33,6,68000,CA,Santa Clara CA,"San Jose city, CA",2049,1
6085,5120.34,6,68000,CA,Santa Clara CA,"San Jose city, CA",1032,1
6085,5120.35,6,68000,CA,Santa Clara CA,"San Jose city, CA",1378,1
6085,5120.36,6,68000,CA,Santa Clara CA,"San Jose city, CA",1900,1
6085,5120.37,6,68000,CA,Santa Clara CA,"San Jose city, CA",981,1
6085,5120.38,6,68000,CA,Santa Clara CA,"San Jose city, CA",1074,1
6085,5120.39,6,68000,CA,Santa Clara CA,"San Jose city, CA",1327,1
6085,5120.42,6,68000,CA,Santa Clara CA,"San Jose city, CA",850,1
6085,5120.43,6,68000,CA,Santa Clara CA,"San Jose city, CA",1561,1
6085,5120.45,6,68000,CA,Santa Clara CA,"San Jose city, CA",1834,1
6085,5120.47,6,68000,CA,Santa Clara CA,"San Jose city, CA",1733,1
6085,5120.52,6,68000,CA,Santa Clara CA,"San Jose city, CA",1801,1
6085,5120.53,6,68000,CA,Santa Clara CA,"San Jose city, CA",1563,1
6085,5121,6,68000,CA,Santa Clara CA,"San Jose city, CA",74,0.137
6085,5122,6,68000,CA,Santa Clara CA,"San Jose city, CA",11,0.007
6085,5123.05,6,68000,CA,Santa Clara CA,"San Jose city, CA",0,0
6085,5123.08,6,68000,CA,Santa Clara CA,"San Jose city, CA",0,0
6085,5123.11,6,68000,CA,Santa Clara CA,"San Jose city, CA",22,0.019
6085,5135,6,68000,CA,Santa Clara CA,"San Jose city, CA",2,0.004
6001,4093,6,68084,CA,Alameda CA,"San Leandro city, CA",3,0.002
6001,4321,6,68084,CA,Alameda CA,"San Leandro city, CA",1498,1
6001,4322,6,68084,CA,Alameda CA,"San Leandro city, CA",1784,1
6001,4323,6,68084,CA,Alameda CA,"San Leandro city, CA",1728,1
6001,4324,6,68084,CA,Alameda CA,"San Leandro city, CA",1923,1
6001,4325.01,6,68084,CA,Alameda CA,"San Leandro city, CA",1517,1
6001,4325.02,6,68084,CA,Alameda CA,"San Leandro city, CA",1466,1
6001,4326,6,68084,CA,Alameda CA,"San Leandro city, CA",3073,1
6001,4327,6,68084,CA,Alameda CA,"San Leandro city, CA",1080,1
6001,4328,6,68084,CA,Alameda CA,"San Leandro city, CA",990,0.661
6001,4330,6,68084,CA,Alameda CA,"San Leandro city, CA",1478,1
6001,4331.02,6,68084,CA,Alameda CA,"San Leandro city, CA",1386,1
6001,4331.03,6,68084,CA,Alameda CA,"San Leandro city, CA",1547,1
6001,4331.04,6,68084,CA,Alameda CA,"San Leandro city, CA",1903,1
6001,4332,6,68084,CA,Alameda CA,"San Leandro city, CA",2843,1
6001,4333,6,68084,CA,Alameda CA,"San Leandro city, CA",2240,1
6001,4334,6,68084,CA,Alameda CA,"San Leandro city, CA",2333,1
6001,4335,6,68084,CA,Alameda CA,"San Leandro city, CA",1425,1
6001,4336,6,68084,CA,Alameda CA,"San Leandro city, CA",2164,1
6001,4338,6,68084,CA,Alameda CA,"San Leandro city, CA",38,0.015
6001,4358,6,68084,CA,Alameda CA,"San Leandro city, CA",0,0
6001,9900,6,68084,CA,Alameda CA,"San Leandro city, CA",0, 
6001,4357,6,68112,CA,Alameda CA,"San Lorenzo CDP, CA",1038,0.68
6001,4358,6,68112,CA,Alameda CA,"San Lorenzo CDP, CA",1666,1
6001,4359,6,68112,CA,Alameda CA,"San Lorenzo CDP, CA",1696,1
6001,4360,6,68112,CA,Alameda CA,"San Lorenzo CDP, CA",1474,1
6001,4361,6,68112,CA,Alameda CA,"San Lorenzo CDP, CA",1800,1
6085,5123.07,6,68238,CA,Santa Clara CA,"San Martin CDP, CA",25,0.011
6085,5123.1,6,68238,CA,Santa Clara CA,"San Martin CDP, CA",27,0.02
6085,5124.01,6,68238,CA,Santa Clara CA,"San Martin CDP, CA",764,0.508
6085,5124.02,6,68238,CA,Santa Clara CA,"San Martin CDP, CA",1306,0.802
6081,6058,6,68252,CA,San Mateo CA,"San Mateo city, CA",1064,1
6081,6059,6,68252,CA,San Mateo CA,"San Mateo city, CA",2703,1
6081,6060,6,68252,CA,San Mateo CA,"San Mateo city, CA",2280,1
6081,6061,6,68252,CA,San Mateo CA,"San Mateo city, CA",1399,1
6081,6062,6,68252,CA,San Mateo CA,"San Mateo city, CA",2317,1
6081,6063,6,68252,CA,San Mateo CA,"San Mateo city, CA",2031,1
6081,6064,6,68252,CA,San Mateo CA,"San Mateo city, CA",2811,1
6081,6065,6,68252,CA,San Mateo CA,"San Mateo city, CA",1371,1
6081,6066,6,68252,CA,San Mateo CA,"San Mateo city, CA",1481,1
6081,6067,6,68252,CA,San Mateo CA,"San Mateo city, CA",996,1
6081,6068,6,68252,CA,San Mateo CA,"San Mateo city, CA",702,0.529
6081,6069,6,68252,CA,San Mateo CA,"San Mateo city, CA",48,0.054
6081,6070,6,68252,CA,San Mateo CA,"San Mateo city, CA",1455,1
6081,6071,6,68252,CA,San Mateo CA,"San Mateo city, CA",1129,1
6081,6072,6,68252,CA,San Mateo CA,"San Mateo city, CA",1843,1
6081,6073,6,68252,CA,San Mateo CA,"San Mateo city, CA",1371,1
6081,6074,6,68252,CA,San Mateo CA,"San Mateo city, CA",1943,1
6081,6075,6,68252,CA,San Mateo CA,"San Mateo city, CA",1645,1
6081,6076,6,68252,CA,San Mateo CA,"San Mateo city, CA",1288,1
6081,6077.01,6,68252,CA,San Mateo CA,"San Mateo city, CA",1231,1
6081,6077.02,6,68252,CA,San Mateo CA,"San Mateo city, CA",810,1
6081,6078,6,68252,CA,San Mateo CA,"San Mateo city, CA",1017,1
6081,6079,6,68252,CA,San Mateo CA,"San Mateo city, CA",1788,1
6081,6084,6,68252,CA,San Mateo CA,"San Mateo city, CA",2267,1
6081,6085.01,6,68252,CA,San Mateo CA,"San Mateo city, CA",1799,1
6081,6085.02,6,68252,CA,San Mateo CA,"San Mateo city, CA",1225,1
6081,9901,6,68252,CA,San Mateo CA,"San Mateo city, CA",0, 
6013,3430.01,6,68263,CA,Contra Costa CA,"San Miguel CDP, CA",475,0.215
6013,3430.02,6,68263,CA,Contra Costa CA,"San Miguel CDP, CA",27,0.013
6013,3430.03,6,68263,CA,Contra Costa CA,"San Miguel CDP, CA",789,0.521
6013,3660.01,6,68294,CA,Contra Costa CA,"San Pablo city, CA",1322,1
6013,3660.02,6,68294,CA,Contra Costa CA,"San Pablo city, CA",1834,1
6013,3672,6,68294,CA,Contra Costa CA,"San Pablo city, CA",770,0.472
6013,3680.01,6,68294,CA,Contra Costa CA,"San Pablo city, CA",1410,1
6013,3680.02,6,68294,CA,Contra Costa CA,"San Pablo city, CA",982,1
6013,3690.01,6,68294,CA,Contra Costa CA,"San Pablo city, CA",2515,1
6013,3690.02,6,68294,CA,Contra Costa CA,"San Pablo city, CA",592,0.549
6013,3730,6,68294,CA,Contra Costa CA,"San Pablo city, CA",146,0.122
6041,1060.01,6,68364,CA,Marin CA,"San Rafael city, CA",2159,0.996
6041,1060.02,6,68364,CA,Marin CA,"San Rafael city, CA",511,0.23
6041,1070,6,68364,CA,Marin CA,"San Rafael city, CA",1,0
6041,1081,6,68364,CA,Marin CA,"San Rafael city, CA",2671,0.999
6041,1082,6,68364,CA,Marin CA,"San Rafael city, CA",2967,0.948
6041,1090.01,6,68364,CA,Marin CA,"San Rafael city, CA",1883,1
6041,1090.02,6,68364,CA,Marin CA,"San Rafael city, CA",1854,0.973
6041,1101,6,68364,CA,Marin CA,"San Rafael city, CA",2190,0.883
6041,1102,6,68364,CA,Marin CA,"San Rafael city, CA",2107,0.921
6041,1110,6,68364,CA,Marin CA,"San Rafael city, CA",2830,1
6041,1121,6,68364,CA,Marin CA,"San Rafael city, CA",1752,0.901
6041,1122.01,6,68364,CA,Marin CA,"San Rafael city, CA",1738,1
6041,1122.02,6,68364,CA,Marin CA,"San Rafael city, CA",1345,1
6041,1212,6,68364,CA,Marin CA,"San Rafael city, CA",3,0.001
6041,9901,6,68364,CA,Marin CA,"San Rafael city, CA",0, 
6013,3451.01,6,68378,CA,Contra Costa CA,"San Ramon city, CA",2085,1
6013,3451.02,6,68378,CA,Contra Costa CA,"San Ramon city, CA",1318,1
6013,3451.03,6,68378,CA,Contra Costa CA,"San Ramon city, CA",1936,1
6013,3451.05,6,68378,CA,Contra Costa CA,"San Ramon city, CA",129,0.054
6013,3451.08,6,68378,CA,Contra Costa CA,"San Ramon city, CA",3369,1
6013,3451.11,6,68378,CA,Contra Costa CA,"San Ramon city, CA",2004,1
6013,3451.12,6,68378,CA,Contra Costa CA,"San Ramon city, CA",2452,1
6013,3451.13,6,68378,CA,Contra Costa CA,"San Ramon city, CA",455,0.307
6013,3451.15,6,68378,CA,Contra Costa CA,"San Ramon city, CA",1596,0.852
6013,3451.16,6,68378,CA,Contra Costa CA,"San Ramon city, CA",949,1
6013,3452.02,6,68378,CA,Contra Costa CA,"San Ramon city, CA",2944,0.862
6013,3452.03,6,68378,CA,Contra Costa CA,"San Ramon city, CA",19,0.007
6013,3551.14,6,68378,CA,Contra Costa CA,"San Ramon city, CA",1270,0.367
6013,3551.15,6,68378,CA,Contra Costa CA,"San Ramon city, CA",1866,0.996
6013,3551.16,6,68378,CA,Contra Costa CA,"San Ramon city, CA",1610,0.991
6013,3551.17,6,68378,CA,Contra Costa CA,"San Ramon city, CA",2220,0.999
6085,5049.01,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",4176,1
6085,5050.01,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",3713,1
6085,5050.07,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",995,1
6085,5051,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",0,0
6085,5052.02,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",2297,1
6085,5052.03,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",666,0.434
6085,5053.01,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",1373,1
6085,5053.02,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",1475,1
6085,5053.03,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",2198,1
6085,5053.04,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",1096,1
6085,5053.05,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",2108,1
6085,5054.01,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",2557,1
6085,5054.02,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",1160,1
6085,5054.03,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",2775,1
6085,5055,6,69084,CA,Santa Clara CA,"Santa Clara city, CA",1647,1
