GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US06001432200,06001432200,"Census Tract 4322, Alameda County, California",3161,275,1931,215,403,88,24,40,359,111,0,132,328,171,116,72,67,60,49,41
1400000US06001432300,06001432300,"Census Tract 4323, Alameda County, California",3709,388,1750,288,377,146,0,132,841,329,0,132,605,306,136,82,19,26,117,79
1400000US06001432400,06001432400,"Census Tract 4324, Alameda County, California",5033,459,1740,361,614,269,26,43,1638,512,82,64,759,400,174,93,27,26,147,89
1400000US06001432500,06001432500,"Census Tract 4325, Alameda County, California",9394,713,3421,725,942,512,35,55,3513,769,300,370,984,453,199,135,27,30,172,120
1400000US06001432600,06001432600,"Census Tract 4326, Alameda County, California",6089,384,2651,483,1534,297,0,132,1213,298,65,82,482,265,144,91,13,21,131,88
1400000US06001432700,06001432700,"Census Tract 4327, Alameda County, California",2379,136,1624,169,122,103,10,16,337,115,39,57,69,83,178,167,26,26,152,173
1400000US06001432800,06001432800,"Census Tract 4328, Alameda County, California",3207,232,2168,256,209,40,0,132,625,143,0,132,92,142,113,74,30,47,83,63
1400000US06001433000,06001433000,"Census Tract 4330, Alameda County, California",3466,381,1900,334,450,281,0,132,875,199,4,7,175,209,62,61,0,132,62,61
1400000US06001433101,06001433101,"Census Tract 4331.01, Alameda County, California",6601,528,2718,514,1687,325,212,178,822,350,0,132,1046,485,116,122,12,18,104,120
1400000US06001433102,06001433102,"Census Tract 4331.02, Alameda County, California",3593,359,1650,308,190,79,15,26,1332,264,0,132,231,179,175,142,69,88,106,89
1400000US06001433200,06001433200,"Census Tract 4332, Alameda County, California",6149,473,2530,481,1275,355,42,49,1878,460,0,132,194,112,230,128,36,43,194,123
1400000US06001433300,06001433300,"Census Tract 4333, Alameda County, California",6080,420,2934,516,372,319,3,12,1917,264,21,32,393,255,440,225,228,188,212,133
1400000US06001433400,06001433400,"Census Tract 4334, Alameda County, California",6259,459,2175,531,497,332,21,38,2537,398,157,126,522,488,350,237,19,22,331,236
1400000US06001433500,06001433500,"Census Tract 4335, Alameda County, California",3893,282,2044,286,139,135,0,132,1476,176,8,14,92,121,134,73,39,44,95,70
1400000US06001433600,06001433600,"Census Tract 4336, Alameda County, California",5780,573,2804,543,700,357,11,20,1637,460,22,38,347,328,259,248,0,132,259,248
1400000US06001433700,06001433700,"Census Tract 4337, Alameda County, California",2559,357,1157,286,141,103,85,122,592,244,48,50,420,195,116,89,39,64,77,67
1400000US06001433800,06001433800,"Census Tract 4338, Alameda County, California",7913,899,3451,841,1208,402,61,99,2327,426,144,139,582,286,140,95,17,27,123,91
1400000US06001433900,06001433900,"Census Tract 4339, Alameda County, California",6146,712,3305,856,1238,442,36,36,982,419,162,234,263,201,160,136,0,132,160,136
1400000US06001434000,06001434000,"Census Tract 4340, Alameda County, California",4618,499,2292,520,816,224,0,132,432,179,18,21,932,467,128,111,0,132,128,111
1400000US06001435101,06001435101,"Census Tract 4351.01, Alameda County, California",10779,622,4049,640,1223,339,54,70,3772,600,37,42,1230,498,414,190,18,28,396,188
1400000US06001435102,06001435102,"Census Tract 4351.02, Alameda County, California",4480,435,2104,424,643,217,0,132,1371,439,21,35,236,139,105,67,35,53,70,47
1400000US06001435200,06001435200,"Census Tract 4352, Alameda County, California",3520,411,1565,325,863,410,0,132,778,268,0,132,113,113,201,191,38,42,163,191
1400000US06001435300,06001435300,"Census Tract 4353, Alameda County, California",4751,533,1908,349,1079,368,68,51,802,374,0,132,791,296,103,85,43,49,60,69
1400000US06001435400,06001435400,"Census Tract 4354, Alameda County, California",3931,421,1505,290,864,291,11,19,810,188,0,132,593,335,148,86,62,48,86,76
1400000US06001435500,06001435500,"Census Tract 4355, Alameda County, California",3467,528,1591,303,740,350,39,36,297,152,70,77,339,179,391,209,132,113,259,169
1400000US06001435600,06001435600,"Census Tract 4356, Alameda County, California",8970,857,4800,1075,533,225,87,89,693,357,179,150,2176,794,502,289,205,234,297,168
1400000US06001435700,06001435700,"Census Tract 4357, Alameda County, California",4071,385,1999,395,415,300,41,66,759,148,27,43,498,274,332,151,223,126,109,90
1400000US06001435800,06001435800,"Census Tract 4358, Alameda County, California",5419,491,3396,582,229,174,56,53,1159,357,0,132,420,300,159,98,77,70,82,60
1400000US06001435900,06001435900,"Census Tract 4359, Alameda County, California",4895,492,2659,629,79,83,54,70,1744,451,42,63,268,213,49,59,49,59,0,132
1400000US06001436000,06001436000,"Census Tract 4360, Alameda County, California",4440,427,2318,387,312,253,20,23,974,317,0,132,507,327,309,187,143,167,166,93
1400000US06001436100,06001436100,"Census Tract 4361, Alameda County, California",4600,298,2206,336,697,288,0,132,942,309,120,105,408,268,227,150,105,90,122,126
1400000US06001436200,06001436200,"Census Tract 4362, Alameda County, California",3273,438,946,341,564,284,0,132,245,176,223,184,988,382,307,169,95,72,212,147
1400000US06001436300,06001436300,"Census Tract 4363, Alameda County, California",6785,633,2248,572,508,175,0,132,884,222,9,15,2787,720,349,226,54,57,295,211
1400000US06001436401,06001436401,"Census Tract 4364.01, Alameda County, California",7467,820,3606,479,1224,382,175,210,894,332,109,100,1038,519,421,172,89,73,332,147
1400000US06001436402,06001436402,"Census Tract 4364.02, Alameda County, California",2860,319,1844,327,187,129,0,132,457,153,0,132,270,167,102,80,0,132,102,80
1400000US06001436500,06001436500,"Census Tract 4365, Alameda County, California",4816,474,1870,377,873,274,0,132,1099,354,0,132,717,273,257,144,84,79,173,117
1400000US06001436601,06001436601,"Census Tract 4366.01, Alameda County, California",6574,592,2293,665,1159,357,47,47,676,257,116,162,2034,676,249,141,59,64,190,122
1400000US06001436602,06001436602,"Census Tract 4366.02, Alameda County, California",4580,556,1346,355,1012,492,0,132,752,280,0,132,1214,617,256,172,106,120,150,123
1400000US06001436700,06001436700,"Census Tract 4367, Alameda County, California",3597,368,1983,398,140,111,93,141,736,263,0,132,567,373,78,91,0,132,78,91
1400000US06001436800,06001436800,"Census Tract 4368, Alameda County, California",4012,473,1491,460,680,277,45,55,784,267,149,166,612,377,251,165,108,105,143,108
1400000US06001436900,06001436900,"Census Tract 4369, Alameda County, California",6189,658,1933,477,884,240,12,20,1013,378,42,41,1854,653,451,244,88,80,363,213
1400000US06001437000,06001437000,"Census Tract 4370, Alameda County, California",3124,401,743,258,165,156,0,132,1059,203,94,105,775,421,288,168,212,147,76,85
1400000US06001437100,06001437100,"Census Tract 4371, Alameda County, California",10868,754,2412,581,1097,383,13,21,5151,591,58,65,1745,451,392,249,16,24,376,245
1400000US06001437200,06001437200,"Census Tract 4372, Alameda County, California",6258,517,2225,436,378,222,47,52,2288,314,0,132,845,375,475,217,108,102,367,180
1400000US06001437300,06001437300,"Census Tract 4373, Alameda County, California",2901,398,1065,428,124,97,270,189,661,252,145,142,491,244,145,117,40,45,105,113
1400000US06001437400,06001437400,"Census Tract 4374, Alameda County, California",3712,449,1808,479,325,275,76,84,298,153,0,132,1011,533,194,126,25,37,169,118
1400000US06001437500,06001437500,"Census Tract 4375, Alameda County, California",4144,544,1204,450,568,319,5,13,578,280,192,216,1250,412,347,257,111,118,236,225
1400000US06001437600,06001437600,"Census Tract 4376, Alameda County, California",3328,434,1340,338,270,145,4,7,923,198,25,41,558,217,208,147,0,132,208,147
1400000US06001437700,06001437700,"Census Tract 4377, Alameda County, California",7306,920,2165,772,1088,554,92,113,1226,602,415,368,2058,862,262,175,20,37,242,168
1400000US06001437800,06001437800,"Census Tract 4378, Alameda County, California",4113,440,1320,344,429,239,0,132,729,294,106,133,1446,388,83,115,0,132,83,115
1400000US06001437900,06001437900,"Census Tract 4379, Alameda County, California",2333,365,949,418,314,169,0,132,350,198,148,137,549,263,23,26,23,26,0,132
1400000US06001438000,06001438000,"Census Tract 4380, Alameda County, California",2733,346,1833,326,120,134,40,53,265,140,0,132,393,155,82,81,0,132,82,81
1400000US06001438100,06001438100,"Census Tract 4381, Alameda County, California",7794,948,3644,843,975,392,0,132,1698,468,0,132,1027,485,450,320,95,87,355,305
1400000US06001438201,06001438201,"Census Tract 4382.01, Alameda County, California",4392,516,1317,350,399,246,0,132,994,336,224,156,1178,453,280,210,49,57,231,204
1400000US06001438202,06001438202,"Census Tract 4382.02, Alameda County, California",9920,707,3310,524,330,200,116,163,3828,598,44,60,1880,625,412,219,227,179,185,147
1400000US06001438300,06001438300,"Census Tract 4383, Alameda County, California",3584,440,1108,436,246,261,10,17,956,331,277,209,822,360,165,183,20,33,145,175
1400000US06001438400,06001438400,"Census Tract 4384, Alameda County, California",1991,211,782,170,332,261,9,16,543,130,48,73,213,128,64,77,0,132,64,77
1400000US06001440100,06001440100,"Census Tract 4401, Alameda County, California",2819,1501,1410,1484,198,151,12,21,661,323,15,24,390,228,133,105,19,36,114,86
1400000US06001440200,06001440200,"Census Tract 4402, Alameda County, California",6654,654,2320,697,0,132,114,163,1226,393,236,213,2676,610,82,61,33,27,49,55
1400000US06001440301,06001440301,"Census Tract 4403.01, Alameda County, California",7033,768,2842,642,511,404,0,132,2625,427,21,32,692,363,342,200,22,51,320,202
1400000US06001440302,06001440302,"Census Tract 4403.02, Alameda County, California",6991,457,1167,262,544,242,0,132,4328,463,93,117,449,321,410,220,20,29,390,224
1400000US06001440304,06001440304,"Census Tract 4403.04, Alameda County, California",4880,462,1070,392,313,122,0,132,3000,374,78,117,364,197,55,58,18,21,37,49
1400000US06001440305,06001440305,"Census Tract 4403.05, Alameda County, California",4128,323,813,281,467,106,63,62,2241,281,0,132,325,184,219,142,86,89,133,108
1400000US06001440306,06001440306,"Census Tract 4403.06, Alameda County, California",4195,370,713,283,550,363,8,14,2578,275,51,75,281,104,14,21,0,132,14,21
1400000US06001440307,06001440307,"Census Tract 4403.07, Alameda County, California",3986,410,1800,322,235,154,25,29,1499,295,10,19,295,245,122,120,96,113,26,38
1400000US06001440308,06001440308,"Census Tract 4403.08, Alameda County, California",6552,522,1682,364,211,123,0,132,3131,383,0,132,1290,380,238,156,104,120,134,102
1400000US06001440309,06001440309,"Census Tract 4403.09, Alameda County, California",9486,732,1652,578,582,241,22,37,6226,673,73,72,443,212,488,241,260,209,228,139
1400000US06001440331,06001440331,"Census Tract 4403.31, Alameda County, California",2977,429,476,248,171,141,0,132,1726,353,0,132,587,213,17,19,7,12,10,16
1400000US06001440332,06001440332,"Census Tract 4403.32, Alameda County, California",3378,290,329,141,126,111,0,132,2541,352,139,157,119,179,124,86,10,17,114,74
1400000US06001441100,06001441100,"Census Tract 4411, Alameda County, California",4108,501,2798,566,19,33,0,132,752,158,49,53,179,150,311,180,106,132,205,140
1400000US06001441200,06001441200,"Census Tract 4412, Alameda County, California",6722,385,2815,326,193,172,77,77,2200,395,0,132,832,440,605,271,154,116,451,227
1400000US06001441301,06001441301,"Census Tract 4413.01, Alameda County, California",3005,256,940,201,61,91,61,57,1556,303,0,132,147,111,240,146,9,16,231,145
1400000US06001441302,06001441302,"Census Tract 4413.02, Alameda County, California",5427,505,2407,445,161,116,35,46,2040,340,0,132,541,305,243,121,58,70,185,97
1400000US06001441401,06001441401,"Census Tract 4414.01, Alameda County, California",6431,586,2410,402,251,114,0,132,3223,490,205,306,241,166,101,106,0,132,101,106
1400000US06001441402,06001441402,"Census Tract 4414.02, Alameda County, California",4757,381,2073,412,113,83,16,18,2437,286,0,132,51,66,67,46,35,38,32,28
1400000US06001441501,06001441501,"Census Tract 4415.01, Alameda County, California",6259,546,1379,250,201,53,0,132,4123,537,86,125,287,197,183,100,31,46,152,94
1400000US06001441503,06001441503,"Census Tract 4415.03, Alameda County, California",11749,661,1591,455,167,129,48,47,9242,645,184,207,293,213,224,108,83,72,141,107
1400000US06001441521,06001441521,"Census Tract 4415.21, Alameda County, California",6089,289,1668,308,84,104,56,71,3999,399,30,41,89,80,163,114,58,60,105,106
1400000US06001441522,06001441522,"Census Tract 4415.22, Alameda County, California",5035,308,1452,291,444,210,0,132,2576,327,96,103,314,203,153,91,21,32,132,77
1400000US06001441601,06001441601,"Census Tract 4416.01, Alameda County, California",4370,403,1896,326,123,96,37,48,1344,276,46,56,535,253,389,184,121,122,268,149
1400000US06001441602,06001441602,"Census Tract 4416.02, Alameda County, California",6975,803,2752,639,246,161,0,132,2576,661,209,216,1055,663,137,109,13,22,124,103
1400000US06001441700,06001441700,"Census Tract 4417, Alameda County, California",5997,423,2465,450,389,265,0,132,1949,416,44,105,692,158,458,260,58,69,400,274
1400000US06001441800,06001441800,"Census Tract 4418, Alameda County, California",7088,1587,3679,1167,434,255,0,132,2274,576,0,132,452,280,249,153,50,47,199,149
1400000US06001441901,06001441901,"Census Tract 4419.01, Alameda County, California",11782,844,3978,582,207,148,0,132,6012,688,0,132,1028,588,557,243,191,174,366,189
1400000US06001441921,06001441921,"Census Tract 4419.21, Alameda County, California",3618,605,1532,566,96,95,25,31,1072,329,0,132,662,464,231,166,86,91,145,147
1400000US06001441922,06001441922,"Census Tract 4419.22, Alameda County, California",6473,747,2216,356,346,170,0,132,2722,539,337,239,660,405,192,132,37,57,155,129
1400000US06001441923,06001441923,"Census Tract 4419.23, Alameda County, California",5417,631,1522,453,88,64,9,14,2813,537,0,132,594,407,391,269,49,60,342,254
1400000US06001442000,06001442000,"Census Tract 4420, Alameda County, California",3352,199,700,172,0,132,0,132,2236,383,0,132,8,13,408,375,0,132,408,375
1400000US06001442100,06001442100,"Census Tract 4421, Alameda County, California",4722,222,997,150,11,19,0,132,3573,273,33,77,22,25,86,77,0,132,86,77
1400000US06001442200,06001442200,"Census Tract 4422, Alameda County, California",6562,445,2192,323,0,132,0,132,3975,435,0,132,210,185,185,151,17,26,168,148
1400000US06001442300,06001442300,"Census Tract 4423, Alameda County, California",8029,473,3412,477,537,146,338,289,2669,499,0,132,818,378,255,194,105,140,150,130
1400000US06001442400,06001442400,"Census Tract 4424, Alameda County, California",5661,549,2379,515,142,103,329,382,1406,424,0,132,1144,426,261,207,85,126,176,120
1400000US06001442500,06001442500,"Census Tract 4425, Alameda County, California",7032,694,2964,587,78,108,0,132,2533,655,177,283,1194,519,86,94,0,132,86,94
1400000US06001442600,06001442600,"Census Tract 4426, Alameda County, California",8328,489,4956,457,300,242,14,27,2170,455,0,132,626,362,262,117,63,59,199,108
1400000US06001442700,06001442700,"Census Tract 4427, Alameda County, California",2700,179,1711,169,14,21,16,33,724,163,23,29,95,43,117,95,28,37,89,87
1400000US06001442800,06001442800,"Census Tract 4428, Alameda County, California",2601,349,1218,262,132,139,0,132,810,204,0,132,384,258,57,127,7,12,50,125
1400000US06001442900,06001442900,"Census Tract 4429, Alameda County, California",6450,662,3084,497,250,255,51,57,2322,355,0,132,439,366,304,169,0,132,304,169
1400000US06001443001,06001443001,"Census Tract 4430.01, Alameda County, California",3306,339,1670,374,311,251,0,132,814,157,0,132,294,214,217,179,58,58,159,188
1400000US06001443002,06001443002,"Census Tract 4430.02, Alameda County, California",5306,403,2525,439,109,76,47,64,1519,351,0,132,735,247,371,143,189,144,182,82
1400000US06001443101,06001443101,"Census Tract 4431.01, Alameda County, California",9522,567,2441,292,98,112,0,132,6641,531,20,31,83,64,239,223,14,22,225,223
1400000US06001443102,06001443102,"Census Tract 4431.02, Alameda County, California",4881,375,1386,303,110,90,83,134,3070,267,0,132,184,198,48,36,0,132,48,36
1400000US06001443103,06001443103,"Census Tract 4431.03, Alameda County, California",4589,1217,1411,1153,47,74,0,132,3010,349,10,16,0,132,111,80,22,43,89,63
